TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_HOUSING_TYPE,OCCUPATION_TYPE,ORGANIZATION_TYPE
0,0,1,0,1,6,2,4,1,8,5
0,0,1,0,1,6,2,4,1,8,32
0,0,0,0,1,6,2,4,0,14,41
0,1,1,0,0,6,2,4,3,16,11
0,0,1,0,1,6,0,1,1,14,5
0,0,1,0,0,6,2,4,1,14,23
0,0,1,0,1,6,2,4,1,10,5
0,0,0,0,0,6,2,4,1,6,33
0,0,0,0,0,6,1,4,1,0,11
0,0,1,0,0,6,0,1,1,8,5
0,0,1,0,0,6,2,1,4,8,5
0,0,1,0,1,6,2,1,1,3,18
0,0,0,0,1,6,2,1,1,14,46
0,0,1,0,0,6,2,4,5,4,5
0,0,1,0,0,6,2,4,1,10,5
0,0,1,0,1,6,0,4,1,4,5
1,0,1,0,1,6,2,4,1,8,53
0,0,1,0,1,6,0,4,1,8,5
0,0,0,0,0,6,2,1,1,10,2
1,0,1,0,1,6,2,4,5,8,23
0,0,0,0,1,6,0,1,1,0,2
0,0,1,0,1,6,2,4,1,4,5
0,0,1,0,1,1,2,4,1,4,5
0,0,0,0,0,6,1,4,1,2,32
0,0,1,0,1,1,2,4,1,8,25
0,1,1,0,0,6,2,4,1,6,41
1,0,1,0,1,6,0,1,1,10,53
0,0,0,0,1,6,2,4,1,14,46
0,0,1,0,0,1,2,4,1,8,5
0,0,1,0,0,6,1,4,5,3,30
0,0,0,0,1,6,2,1,1,3,27
0,1,0,0,1,6,0,1,1,3,2
0,0,0,0,1,1,0,1,1,3,41
0,1,0,0,1,6,0,1,1,0,5
1,0,1,0,1,5,1,4,1,8,32
1,0,1,0,1,6,2,4,1,8,4
0,0,0,0,1,4,2,1,1,3,41
0,0,0,0,1,6,0,1,1,10,5
0,0,0,0,1,6,2,2,1,8,23
0,0,1,0,1,1,2,4,1,16,39
1,0,1,0,1,1,0,4,5,14,45
0,0,1,0,1,6,2,1,1,3,49
0,0,0,0,1,6,0,1,1,10,7
0,0,1,0,1,6,0,4,1,10,49
0,1,0,0,1,6,0,4,1,12,41
0,1,1,0,1,6,0,1,1,14,5
0,0,1,0,0,6,1,1,3,3,40
0,0,1,0,1,6,0,1,1,8,41
0,0,0,0,1,6,0,1,1,0,2
0,0,0,0,1,6,2,4,1,2,5
0,0,1,0,0,1,0,4,1,3,41
0,1,0,0,1,6,2,1,1,10,5
0,0,1,0,1,6,2,4,1,8,18
0,0,0,0,1,6,2,1,1,8,41
0,0,0,0,1,6,0,1,1,6,4
0,0,1,0,1,6,1,1,1,3,40
0,0,0,0,1,6,2,2,1,14,5
1,0,1,0,0,6,2,4,5,4,16
0,0,1,0,0,6,2,4,1,8,21
0,0,0,0,1,6,2,4,1,10,41
0,0,1,0,1,6,2,4,1,6,41
0,1,1,0,1,5,2,1,1,8,21
0,0,1,0,0,6,0,4,1,6,30
0,0,1,0,1,6,2,4,1,8,41
0,0,0,0,1,6,2,4,1,8,4
0,0,0,0,0,6,0,1,1,3,45
0,0,1,0,1,6,2,4,4,3,45
0,0,0,0,1,1,2,1,1,6,21
0,0,0,0,1,6,0,1,1,10,7
0,0,1,0,1,6,2,4,1,8,32
0,0,1,0,1,6,2,1,1,8,46
0,0,0,0,1,6,1,1,1,3,11
0,0,1,0,1,6,2,4,4,4,5
0,0,0,0,0,6,2,4,1,14,46
0,0,1,0,0,6,2,4,1,4,53
1,1,0,0,1,6,0,4,1,14,41
0,0,1,0,1,6,2,4,1,8,21
0,1,1,0,1,6,0,2,1,10,5
0,0,0,0,1,6,0,1,1,3,11
0,0,0,0,1,6,2,1,1,10,41
0,0,1,0,1,6,0,4,1,4,5
0,0,0,0,1,6,0,1,1,10,53
0,0,1,0,1,6,0,4,1,14,32
0,0,0,0,1,6,0,4,1,14,46
0,0,1,0,1,6,2,4,1,8,5
0,0,1,0,0,1,0,1,1,3,29
0,0,0,0,1,6,0,4,1,6,38
0,1,1,0,1,5,2,4,1,8,41
0,0,1,0,1,6,2,1,1,10,5
0,0,1,0,0,6,0,1,5,10,5
0,0,0,0,1,6,2,4,1,14,3
0,0,1,0,0,6,0,4,1,8,5
0,0,0,0,1,6,2,4,1,14,41
1,0,1,0,1,6,0,1,1,4,5
0,0,1,0,0,6,0,4,1,10,7
0,1,0,0,1,6,0,1,1,10,42
0,0,1,0,1,6,0,1,5,10,5
0,0,1,0,0,6,2,2,1,8,5
0,0,1,0,0,6,2,1,1,10,4
0,0,1,0,1,1,2,1,1,14,5
0,0,1,0,0,6,0,4,1,8,3
1,0,0,0,0,5,0,4,1,12,41
0,0,0,0,1,6,0,4,1,10,49
0,0,0,0,1,6,2,4,1,8,41
0,0,1,0,0,0,2,4,1,4,5
0,0,0,0,1,6,0,4,1,0,5
1,0,0,0,1,1,2,1,1,14,31
0,0,0,0,1,6,0,4,1,14,49
0,0,0,0,1,0,0,1,1,8,16
0,0,1,0,0,1,1,1,1,10,10
0,0,1,0,1,6,0,2,5,14,41
0,1,0,0,0,6,0,1,5,10,5
0,0,0,0,1,6,2,4,1,3,41
0,0,0,0,1,6,0,1,1,10,5
0,0,1,0,1,6,2,4,1,8,4
0,0,1,0,1,6,2,4,1,10,49
0,0,0,0,1,6,0,1,1,10,5
0,0,0,0,0,6,2,4,1,14,5
0,0,1,0,1,6,0,4,1,10,41
0,0,1,0,1,6,0,4,1,8,4
0,0,0,0,0,6,2,4,1,11,29
0,0,0,0,1,6,0,4,1,12,5
0,0,1,0,0,6,0,1,1,4,5
0,0,0,0,1,6,0,2,1,0,5
0,0,0,0,1,6,2,4,1,2,29
0,0,0,0,0,6,0,4,1,14,49
0,0,1,0,1,1,2,4,1,16,39
0,0,1,0,0,5,2,4,1,10,5
0,0,1,0,1,6,0,1,1,6,5
0,0,1,0,1,6,2,2,1,10,32
0,0,1,0,1,6,0,4,1,9,16
0,0,1,0,1,6,2,4,1,6,4
0,0,0,0,1,0,2,4,1,14,41
0,0,0,0,0,6,0,1,2,3,2
0,1,0,0,1,6,2,1,1,2,46
0,0,0,0,1,6,2,1,1,0,32
0,0,1,0,1,6,2,1,1,10,41
1,0,1,0,1,5,2,4,1,8,41
0,0,1,0,0,6,2,1,1,10,40
0,0,1,0,1,1,0,4,1,8,16
0,1,1,0,0,6,2,4,1,8,13
0,0,1,0,1,6,2,1,1,6,4
0,0,0,0,1,1,0,4,1,10,34
1,0,1,0,1,6,2,4,1,16,27
0,0,0,0,0,6,1,4,5,1,25
0,0,0,0,0,6,2,4,1,8,5
0,0,1,0,1,6,2,4,1,3,45
1,1,0,0,1,1,2,4,1,1,5
0,0,0,0,0,6,0,1,1,0,49
0,0,0,0,1,6,2,4,1,3,27
0,0,1,0,1,6,0,4,1,8,23
0,0,1,0,1,1,2,4,1,8,41
0,0,1,0,0,6,2,4,1,8,13
0,0,0,0,1,6,0,4,1,0,5
0,0,1,0,0,6,2,1,1,8,16
0,0,1,0,1,6,0,1,1,10,5
0,0,1,0,1,6,1,1,5,3,21
0,0,1,0,1,6,0,1,1,10,5
0,0,0,0,0,6,2,4,1,14,41
0,0,1,0,0,6,0,1,1,14,5
0,0,1,0,1,6,0,4,1,4,3
0,0,0,0,1,1,2,1,1,3,32
0,0,0,0,1,6,0,1,1,8,32
0,0,1,0,1,6,2,4,1,8,32
0,0,1,0,1,6,2,4,1,2,5
0,0,1,0,1,6,2,4,1,4,5
0,0,0,0,1,6,2,4,1,14,5
0,0,1,0,0,6,2,4,5,8,41
1,0,1,0,1,6,2,1,2,10,5
0,0,0,0,0,6,0,4,1,14,41
0,0,1,0,1,6,0,4,1,8,41
0,1,0,0,1,6,2,4,1,10,41
0,0,0,0,1,6,2,4,1,10,49
0,0,1,0,1,6,0,1,1,10,53
0,0,1,0,1,6,2,4,2,4,19
0,0,0,0,0,6,0,1,1,10,5
1,0,1,0,1,1,2,4,1,4,5
0,0,1,0,0,6,0,4,2,4,41
0,0,1,0,1,6,0,4,1,10,49
0,0,0,0,0,6,0,4,1,14,41
1,0,1,0,1,4,2,4,1,14,41
0,0,0,0,1,6,0,4,1,0,5
0,0,1,0,1,5,2,1,1,10,5
0,0,1,0,1,6,0,4,2,8,32
0,0,1,0,0,6,2,1,1,10,5
0,0,0,0,1,6,0,4,1,0,14
0,0,0,0,0,6,2,1,1,10,5
0,0,1,0,1,1,2,4,1,8,41
0,0,0,0,1,6,2,1,1,3,2
0,0,0,0,0,6,0,4,1,10,41
0,0,1,0,1,6,2,4,1,6,5
0,0,1,0,0,6,2,1,1,3,30
0,0,1,0,0,6,2,1,1,6,25
0,0,0,0,1,6,2,1,1,10,38
0,0,1,0,0,6,2,4,1,6,32
0,0,1,0,1,6,2,4,1,8,7
0,1,0,0,1,6,2,4,1,13,35
0,0,1,0,1,6,1,1,1,10,30
0,0,1,0,1,6,0,4,1,8,5
1,0,0,0,1,1,0,4,1,10,41
0,0,1,0,0,6,2,4,2,8,30
0,0,1,0,0,6,0,4,5,10,7
0,0,1,0,0,6,2,4,1,11,29
0,0,1,0,0,6,1,1,2,3,30
0,0,1,0,1,6,2,1,1,3,33
0,0,1,0,1,1,2,1,1,6,7
0,0,0,0,0,6,0,1,1,8,19
0,0,1,0,1,6,2,1,1,4,5
0,0,0,0,0,6,0,1,1,6,5
0,0,1,0,1,6,0,1,1,10,16
0,1,1,0,1,6,0,2,1,8,5
1,0,0,0,1,6,2,4,1,14,5
0,0,0,0,1,6,0,1,1,8,25
0,0,1,0,1,1,0,4,1,8,23
0,0,1,0,0,6,0,4,1,14,7
0,1,0,0,1,6,2,4,1,8,23
1,1,0,0,0,6,1,1,5,11,29
0,1,0,0,1,6,0,1,1,10,5
0,0,0,0,1,6,2,4,1,14,41
0,0,1,0,0,6,2,1,3,8,53
0,0,1,0,1,6,2,4,1,8,25
0,0,0,0,1,6,0,1,1,3,4
0,0,1,0,1,1,0,1,1,10,5
0,0,0,0,0,6,0,1,1,3,41
0,0,0,0,0,6,2,4,1,14,5
0,0,1,0,1,6,0,4,1,10,41
0,0,0,0,1,6,2,4,1,11,29
0,0,1,0,0,6,0,4,2,4,39
0,0,1,0,1,6,0,1,1,4,5
0,0,0,0,1,6,0,4,1,14,5
0,0,0,0,1,6,0,4,1,13,5
0,0,0,0,1,6,2,1,1,5,25
0,0,0,0,1,6,2,1,1,0,5
0,0,0,0,1,6,0,4,1,13,5
0,0,0,0,1,6,0,1,1,12,41
0,1,1,0,1,6,2,4,1,10,41
0,0,0,0,1,6,0,1,1,10,5
0,0,0,0,1,6,2,4,1,3,41
0,0,0,0,0,6,2,4,5,14,41
0,0,1,0,1,6,2,4,1,8,46
0,0,0,0,1,5,2,4,1,8,25
0,0,1,0,1,6,0,4,1,8,5
0,0,0,0,1,6,2,4,1,6,5
0,0,1,0,0,6,2,4,5,16,5
0,0,0,0,1,6,2,2,1,7,5
0,0,1,0,0,1,2,1,5,3,41
0,0,0,0,1,6,0,1,1,3,26
1,0,0,0,1,6,2,4,1,8,5
0,0,0,0,0,6,0,1,1,0,25
0,0,0,0,1,6,1,4,1,11,29
0,0,1,0,1,6,2,1,1,8,5
0,1,0,0,1,5,1,4,3,3,38
0,0,0,0,1,6,2,2,5,14,5
0,0,1,0,1,6,1,1,1,6,11
0,0,0,0,1,6,2,1,1,3,38
0,0,0,0,1,6,0,2,1,14,5
0,0,1,0,0,6,2,1,5,8,5
0,0,0,0,1,6,0,4,1,10,41
0,0,0,0,0,6,0,4,1,0,2
0,0,0,0,1,6,1,4,1,3,27
0,0,0,0,0,5,2,4,1,3,27
0,0,1,0,0,6,0,1,1,8,25
0,0,0,0,0,6,0,1,1,3,5
0,0,1,0,1,6,1,1,1,3,33
0,0,1,0,0,6,0,4,1,4,5
0,0,0,0,1,1,0,1,1,6,21
0,0,0,0,1,6,0,1,1,10,38
0,0,1,0,1,6,2,4,1,8,11
0,0,1,0,1,6,2,1,1,8,7
0,0,0,0,1,6,2,1,1,3,38
0,0,0,0,1,1,0,4,1,14,41
0,0,1,0,0,6,2,4,5,8,5
0,0,0,0,0,6,0,1,1,10,5
0,0,0,0,1,6,2,4,1,10,4
1,0,1,0,0,6,2,4,1,8,16
0,0,0,0,0,6,0,1,2,10,32
0,0,1,0,1,6,2,4,1,8,5
0,0,0,0,1,6,2,1,1,6,32
0,0,1,0,0,1,2,1,5,8,53
1,0,1,0,1,3,2,4,1,8,7
0,0,1,0,0,6,0,1,1,14,5
0,0,0,0,0,6,1,1,1,11,12
0,0,1,0,1,6,0,4,1,8,5
0,0,0,0,0,6,0,2,1,14,5
0,0,1,0,0,6,2,4,2,4,41
0,0,1,0,1,6,2,1,1,10,53
0,0,0,0,0,0,0,1,1,0,11
0,1,0,0,0,5,1,1,1,15,11
0,0,0,0,0,6,2,1,1,14,4
0,0,1,0,0,6,2,4,1,4,5
0,0,1,0,1,6,2,4,1,4,13
0,1,0,0,1,6,1,4,1,0,13
0,0,1,0,1,6,0,4,5,14,41
0,0,1,0,0,5,2,4,1,8,51
0,0,1,0,1,6,0,1,1,10,7
0,0,0,0,1,6,0,1,1,10,41
0,1,1,0,1,6,2,1,1,4,5
0,0,1,0,1,6,2,4,1,11,29
0,0,1,0,1,1,0,1,1,10,5
0,0,0,0,0,6,2,1,2,6,4
0,1,1,0,1,6,0,4,1,10,5
0,0,0,0,1,6,0,1,1,10,32
0,0,0,0,1,1,2,4,1,14,41
0,0,1,0,0,6,2,1,1,6,11
0,0,0,0,1,6,2,4,1,3,29
0,1,0,0,1,1,2,1,1,3,37
0,0,0,0,1,6,1,4,1,3,27
0,0,0,0,1,6,2,4,1,11,29
0,0,1,0,1,6,2,4,1,8,16
0,1,1,0,1,6,1,1,1,10,32
0,0,0,0,0,6,2,4,2,10,7
1,0,1,0,1,1,2,4,1,4,41
0,1,0,0,1,6,1,4,5,6,30
0,0,0,0,1,6,2,4,1,14,41
0,0,0,0,1,1,0,1,1,3,28
0,0,0,0,1,6,2,4,1,8,41
0,0,1,0,1,6,2,2,4,8,7
0,1,0,0,1,6,2,4,1,8,7
0,0,0,0,1,6,1,1,1,3,38
0,0,1,0,1,1,2,4,1,8,5
0,0,0,0,1,6,0,4,1,1,14
0,1,0,0,1,6,2,4,1,0,5
0,0,1,0,0,6,2,4,1,4,53
0,0,0,0,1,1,2,4,1,12,29
0,0,0,0,1,6,0,4,1,8,5
0,0,1,0,0,6,2,4,1,8,14
0,0,1,0,1,6,0,4,3,10,16
1,0,1,0,0,6,0,4,2,11,4
0,0,1,0,0,6,2,1,1,10,5
0,0,1,0,1,6,0,4,1,4,19
0,0,0,0,1,6,1,1,1,3,38
0,0,0,0,1,6,2,4,1,10,20
0,0,0,0,1,6,2,4,1,2,27
0,0,0,0,1,6,2,4,1,4,52
0,0,1,0,1,6,2,4,1,4,5
0,0,1,0,0,6,0,4,1,14,5
0,0,0,0,1,6,2,4,1,1,32
0,0,1,0,1,6,0,4,1,3,26
0,0,0,0,1,6,1,4,1,3,29
0,1,1,0,1,5,0,4,1,8,41
0,0,0,0,1,6,2,4,1,10,11
0,0,1,0,0,1,1,1,1,3,38
0,0,0,0,0,6,2,4,2,11,29
0,0,0,0,1,1,1,1,1,3,38
0,0,1,0,1,6,2,4,3,8,14
0,0,1,0,0,6,2,4,5,9,41
0,0,0,0,0,1,1,1,1,10,27
0,0,0,0,1,1,2,4,1,8,19
0,0,1,0,0,6,2,4,1,4,32
0,0,1,0,0,6,2,4,1,8,32
0,0,0,0,0,6,2,1,1,3,32
0,0,0,0,1,6,2,4,1,10,4
0,0,0,0,0,6,0,2,1,3,41
1,0,1,0,1,6,0,4,1,10,21
0,0,0,0,0,6,2,4,1,4,5
0,0,1,0,1,6,2,1,1,4,41
0,0,0,0,1,1,2,1,1,6,25
0,0,1,0,0,6,2,4,1,4,41
0,0,1,0,1,6,2,4,1,4,5
0,0,1,0,1,6,2,4,5,8,5
0,0,1,0,1,1,2,4,1,8,3
0,0,1,0,0,6,0,1,1,14,5
0,0,1,0,1,1,2,4,1,4,20
0,0,0,0,1,6,2,4,2,2,29
0,0,0,0,1,6,1,1,1,3,29
0,0,1,0,1,6,2,4,1,9,41
1,0,1,0,1,6,0,4,2,8,53
0,0,1,0,1,6,0,4,1,14,45
0,0,0,0,0,6,2,4,2,0,27
0,0,0,0,0,6,2,1,1,10,5
0,0,0,0,1,6,0,1,1,10,39
0,0,1,0,0,6,2,4,1,8,32
0,0,1,0,1,6,0,1,1,10,41
0,0,1,0,0,6,2,4,1,8,32
0,0,0,0,1,6,2,1,1,10,34
1,1,1,0,0,6,0,4,1,8,31
0,0,1,0,0,6,2,4,2,4,5
0,0,1,0,1,6,2,1,1,4,52
0,0,0,0,1,6,0,4,1,8,5
0,0,1,0,1,5,2,4,1,16,5
0,0,1,0,1,6,0,4,1,14,41
0,1,0,0,1,1,2,2,1,6,54
0,0,0,0,1,6,1,4,1,15,29
0,0,0,0,1,6,1,4,1,6,11
0,0,1,0,0,6,2,4,1,8,21
0,0,0,0,1,6,2,4,1,3,38
0,0,0,0,1,6,0,1,1,3,41
0,0,0,0,1,6,1,4,1,3,33
0,0,1,0,0,6,2,4,1,8,4
0,0,0,0,0,6,1,1,1,10,28
0,0,0,0,0,6,2,4,1,8,25
0,0,1,0,1,6,2,1,1,4,5
0,0,1,0,1,6,0,1,1,10,41
0,0,0,0,1,1,0,4,1,6,5
0,0,1,0,1,6,2,4,1,8,5
0,1,0,0,0,1,2,2,1,10,1
0,0,0,0,1,1,2,4,1,8,53
0,0,1,0,1,1,2,4,1,4,39
0,0,0,0,1,6,2,4,1,10,41
0,0,0,0,0,6,1,4,1,8,32
0,0,0,0,1,6,2,4,1,2,41
0,0,0,0,1,6,2,1,1,6,3
0,0,0,0,1,6,2,4,1,3,41
0,1,0,0,1,6,2,1,1,12,5
0,0,1,0,1,6,2,4,1,8,11
1,0,0,0,1,6,0,1,1,0,13
0,0,1,0,1,1,2,1,1,10,5
0,0,1,0,1,6,0,1,1,10,13
0,0,0,0,0,6,2,1,1,14,41
0,0,0,0,1,6,0,2,1,3,4
0,0,0,0,1,6,0,1,1,0,2
0,1,1,0,0,6,0,1,1,10,14
0,0,0,0,0,6,0,1,2,0,5
0,0,1,0,1,6,2,4,1,4,25
0,0,0,0,0,6,2,4,1,14,41
0,0,1,0,1,6,0,4,1,8,5
0,0,1,0,1,6,2,4,1,8,5
0,0,1,0,1,6,2,4,1,8,20
0,0,0,0,0,6,0,1,1,10,7
0,0,0,0,0,6,1,1,1,3,38
0,0,1,0,0,6,2,4,1,4,5
0,0,0,0,1,1,0,1,1,10,29
0,0,1,0,1,6,2,4,1,8,21
0,0,1,0,1,6,1,1,3,3,33
0,0,0,0,0,6,2,2,5,8,32
0,0,0,0,1,6,0,4,1,8,30
0,0,0,0,1,6,2,4,5,11,29
0,0,0,0,0,1,0,1,1,3,5
0,0,0,0,1,6,2,1,1,10,5
0,0,0,0,1,6,1,1,1,3,40
0,0,0,0,0,1,2,4,1,3,2
0,0,0,0,1,6,2,4,1,2,32
1,0,1,0,1,6,0,1,1,3,5
0,0,0,0,1,1,0,4,1,8,5
0,1,1,0,0,6,0,4,1,8,41
0,1,0,0,1,6,2,1,1,17,5
0,0,1,0,1,6,0,1,1,14,5
0,0,1,0,1,6,2,4,1,8,23
0,0,1,0,1,6,0,4,1,3,5
0,0,1,0,1,6,0,1,1,10,29
0,0,1,0,0,1,0,1,1,8,3
0,0,1,0,0,6,0,4,2,8,5
0,0,1,0,0,6,2,4,1,4,41
0,0,0,0,1,1,2,1,1,0,2
0,0,1,0,1,1,1,1,1,6,11
0,0,0,0,1,6,2,1,1,3,41
0,0,1,0,1,5,2,4,1,8,7
0,1,0,0,0,6,2,4,1,14,5
0,0,0,0,0,5,2,4,2,8,41
0,0,0,0,1,6,2,4,1,3,41
0,0,1,0,1,6,2,4,1,8,4
0,0,0,0,1,1,0,2,1,14,5
0,0,1,0,1,6,2,4,1,1,11
0,0,1,0,1,6,0,1,1,10,5
0,0,0,0,1,6,2,1,1,0,27
0,0,1,0,0,6,0,1,1,8,7
0,0,0,0,1,6,2,1,1,3,11
0,0,1,0,0,6,2,4,1,8,32
0,0,1,0,1,6,2,1,1,6,16
0,1,1,0,1,5,2,4,1,9,5
0,0,1,0,1,1,2,4,1,3,46
0,0,1,0,1,1,0,1,1,3,28
0,0,1,0,0,6,2,1,1,10,5
1,0,0,0,1,6,2,4,1,14,49
0,0,0,0,1,6,2,1,1,10,1
0,0,0,0,0,6,2,4,5,4,41
0,0,0,0,0,6,2,1,1,10,5
0,0,0,0,0,6,2,4,1,8,25
0,0,1,0,1,6,2,2,4,4,5
0,1,0,0,0,6,2,4,1,10,41
0,0,1,0,1,1,2,4,1,8,41
0,0,1,0,1,6,2,1,1,10,13
0,0,0,0,1,6,2,1,1,0,41
0,0,1,0,1,6,1,4,1,3,33
0,0,1,0,1,6,1,4,1,6,40
1,0,0,0,0,6,2,4,5,14,41
0,0,1,0,1,1,0,1,1,17,37
0,0,1,0,1,6,2,4,1,4,5
0,0,0,0,1,6,0,1,1,10,46
1,0,1,0,1,6,2,4,1,14,5
0,0,0,0,1,6,0,1,1,3,41
0,0,0,0,0,1,0,1,1,14,5
0,0,0,0,1,1,1,1,1,3,11
0,0,1,0,0,6,2,1,1,4,41
0,0,1,0,1,6,2,4,1,8,3
0,0,1,0,1,6,1,2,1,8,38
0,0,0,0,1,6,2,1,1,8,4
0,0,0,0,1,6,2,1,1,0,38
0,0,1,0,1,6,2,2,1,8,5
1,0,0,0,1,6,2,1,1,0,11
0,0,1,0,1,6,2,4,1,8,5
1,0,1,0,1,6,1,4,1,4,11
0,0,1,0,1,6,2,4,1,8,13
0,0,1,0,1,1,2,4,1,14,5
0,0,0,0,0,6,0,4,1,3,11
0,0,1,0,1,6,2,4,1,10,39
0,0,0,0,1,1,2,4,1,11,29
0,0,1,0,0,6,0,4,1,3,11
0,0,1,0,0,6,2,4,1,8,13
0,0,1,0,0,5,2,4,5,14,41
0,0,0,0,1,1,2,1,1,3,38
0,0,0,0,0,6,0,4,1,14,41
1,0,0,0,1,6,0,4,1,3,0
0,1,1,0,0,6,2,1,1,10,11
0,0,1,0,0,6,0,4,1,8,7
0,0,1,0,0,6,2,4,5,8,25
1,0,1,0,0,6,2,1,1,10,5
0,1,1,0,1,6,0,4,1,4,5
1,0,0,0,0,6,0,4,1,10,5
0,0,0,0,0,6,1,4,1,1,29
0,0,0,0,1,6,2,4,1,8,30
0,0,1,0,1,6,1,1,1,3,38
0,1,1,0,0,6,2,1,1,6,5
0,0,1,0,1,1,2,4,5,4,52
0,1,1,0,1,6,2,1,1,16,5
0,1,0,0,1,6,2,4,1,11,5
0,0,1,0,1,6,0,1,1,6,5
0,0,0,0,1,6,0,1,1,11,5
0,0,1,0,0,6,1,1,5,3,10
0,0,0,0,1,6,2,4,1,16,5
0,0,0,0,1,6,2,2,1,14,41
0,0,0,0,0,1,2,4,2,6,5
0,0,1,0,0,6,2,4,1,8,5
0,0,0,0,1,6,2,1,1,8,5
0,1,0,0,1,6,2,1,1,0,2
0,0,0,0,1,6,2,1,1,5,51
0,0,1,0,0,6,2,1,1,10,5
1,1,0,0,1,5,2,4,1,8,5
0,1,1,0,0,6,0,1,1,10,32
0,0,1,0,1,6,2,1,0,8,20
0,0,0,0,1,6,0,1,1,6,25
0,0,0,0,1,6,0,4,1,6,52
1,0,0,0,1,6,2,4,2,8,5
0,0,1,0,1,6,2,4,1,8,33
0,0,1,0,1,6,0,2,1,4,32
0,0,0,0,1,6,0,1,1,3,41
1,0,1,0,1,6,2,1,1,3,45
0,0,0,0,0,6,2,4,1,11,29
0,0,1,0,0,6,2,1,5,6,19
0,0,1,0,1,6,0,1,1,6,5
0,0,0,0,0,6,0,4,1,10,16
0,0,0,0,1,6,0,4,1,3,38
0,0,1,0,1,6,2,4,1,4,19
0,0,1,0,1,6,0,1,1,16,39
0,0,1,0,0,6,2,4,1,4,51
0,0,0,0,1,6,0,1,1,3,5
0,0,0,0,0,6,0,1,1,3,32
0,0,0,0,0,6,2,1,5,0,41
0,0,1,0,0,6,2,4,1,8,5
0,0,0,0,1,6,0,1,1,3,32
0,0,1,0,1,6,2,4,1,9,3
0,0,1,0,1,6,2,1,1,10,1
0,0,0,0,1,6,2,1,1,8,42
1,0,0,0,1,6,2,4,1,6,52
0,0,0,0,0,0,2,1,1,8,53
0,0,0,0,1,6,2,1,1,14,5
0,1,1,0,0,6,2,1,5,10,5
0,0,0,0,0,1,2,1,1,3,27
0,0,1,0,0,6,0,1,1,3,2
0,0,0,0,0,6,1,1,1,10,32
0,0,1,0,0,6,0,4,1,3,5
0,0,0,0,0,6,2,1,1,0,5
0,0,1,0,1,6,2,4,1,8,51
0,0,1,0,1,1,2,1,1,10,5
0,0,0,0,1,6,0,4,1,8,9
0,1,1,0,1,6,0,4,1,8,53
0,0,1,0,1,6,0,4,1,6,53
0,0,0,0,0,6,2,1,1,10,5
0,0,0,0,1,6,2,4,1,8,5
0,0,0,0,0,6,2,4,1,14,49
0,1,1,0,1,6,2,4,1,8,5
0,0,1,0,0,6,2,1,1,8,16
1,0,0,0,1,6,1,4,1,2,11
0,1,0,0,1,6,2,2,1,3,5
0,0,0,0,1,6,2,4,1,12,41
1,0,0,0,0,6,0,1,1,0,5
0,0,1,0,1,6,2,1,1,6,41
0,0,1,0,0,6,0,1,1,10,5
0,0,1,0,1,6,2,4,1,4,41
0,0,1,0,0,6,0,4,5,8,32
0,1,1,0,1,6,0,1,1,10,5
0,0,0,0,1,5,2,4,1,8,51
1,0,1,0,1,6,2,4,1,4,41
0,0,1,0,0,6,2,1,1,10,5
0,0,1,0,1,6,2,1,1,6,11
0,0,0,0,1,6,2,4,1,3,27
1,0,1,0,1,6,0,1,1,10,1
0,0,0,0,1,6,2,4,1,2,27
0,0,1,0,0,6,2,1,3,10,32
0,1,0,0,0,6,1,1,1,11,29
0,0,1,0,1,6,2,4,1,8,11
0,0,0,0,1,6,2,4,1,8,3
0,1,0,0,1,6,2,1,1,14,45
0,0,1,0,1,6,0,1,1,3,5
0,0,1,0,1,6,2,4,1,4,41
0,0,1,0,1,6,2,4,1,8,4
0,0,0,0,1,6,2,2,1,14,5
0,0,1,0,0,1,2,4,1,8,7
0,0,0,0,0,6,2,4,1,14,5
0,0,0,0,0,6,0,1,1,3,49
0,0,0,0,1,6,2,4,1,6,5
0,0,1,0,0,6,2,4,1,10,5
0,0,0,0,0,0,0,4,1,14,5
0,0,1,0,1,6,2,4,1,10,5
0,0,0,0,1,5,2,4,1,11,29
0,0,1,0,1,1,2,4,1,8,4
0,1,1,0,1,6,1,1,1,10,11
0,0,1,0,1,6,2,4,1,8,41
0,0,0,0,1,6,1,4,1,8,34
0,0,0,0,1,1,0,4,1,10,49
0,0,1,0,0,6,2,4,1,8,21
1,0,0,0,1,2,2,4,1,13,5
0,0,0,0,1,1,0,1,1,0,7
0,0,0,0,1,6,2,1,1,3,26
0,0,0,0,0,1,2,4,1,14,49
1,0,1,0,1,6,1,4,1,8,10
0,0,1,0,0,6,2,1,1,8,5
0,0,1,0,1,6,2,1,1,10,30
0,0,1,0,1,6,2,4,1,4,32
0,0,0,0,1,6,2,1,1,0,5
0,0,0,0,0,6,2,1,1,3,2
0,1,0,0,1,6,2,1,1,10,5
0,0,1,0,1,6,2,1,1,3,33
0,0,0,0,0,6,2,4,5,3,41
0,0,1,0,0,6,2,4,1,8,51
0,0,1,0,1,6,2,4,1,8,53
0,0,1,0,1,6,0,1,1,10,32
0,0,0,0,1,6,0,4,1,5,5
0,0,0,0,0,6,2,1,1,3,38
